Engine_no,Cycle,Altitude,Mach,TRA,T2,T24,T30,T50,P2,P15,P30,Nf,Nc,epr,Ps30,phi,NRf,NRc,BPR,farB,htBleed,Nf_dmd,PCNfR_dmd,W31,W32,RUL
453,90,-0.0071,0.0001,100.0,518.67,642.61,1587.36,1408.28,14.62,21.61,553.78,2388.04,9054.15,1.3,47.44,521.34,2388.07,8148.0,8.4718,0.03,391,2388,100.0,38.86,23.2827,81
453,91,-0.0012,-0.0004,100.0,518.67,642.31,1590.39,1408.78,14.62,21.61,553.76,2388.09,9058.32,1.3,47.5,521.24,2388.05,8143.48,8.3953,0.03,392,2388,100.0,38.83,23.4024,80
453,92,-0.002,0.0005,100.0,518.67,642.61,1587.28,1403.06,14.62,21.61,553.98,2388.09,9063.22,1.3,47.57,521.3,2388.07,8137.91,8.4212,0.03,391,2388,100.0,38.94,23.3832,79
453,93,-0.0007,0.0,100.0,518.67,643.01,1587.75,1403.24,14.62,21.61,553.21,2388.11,9058.28,1.3,47.61,521.72,2388.05,8143.53,8.4067,0.03,393,2388,100.0,38.99,23.3851,78
453,94,0.0009,0.0002,100.0,518.67,642.57,1585.53,1397.56,14.62,21.61,553.57,2388.11,9063.31,1.3,47.53,521.49,2388.04,8143.04,8.4239,0.03,391,2388,100.0,38.81,23.2185,77
453,95,0.0015,0.0005,100.0,518.67,642.18,1591.21,1408.49,14.62,21.61,553.22,2388.09,9058.33,1.3,47.39,522.04,2388.06,8139.77,8.4277,0.03,392,2388,100.0,38.95,23.3084,76
453,96,0.0021,-0.0001,100.0,518.67,642.57,1587.41,1406.07,14.62,21.61,554.49,2388.11,9058.22,1.3,47.28,522.11,2388.06,8139.04,8.4573,0.03,394,2388,100.0,38.74,23.5064,75
453,97,0.0016,0.0004,100.0,518.67,642.99,1587.17,1405.91,14.62,21.61,553.73,2388.12,9064.5,1.3,47.4,521.53,2388.03,8143.86,8.4288,0.03,394,2388,100.0,38.89,23.2981,74
453,98,-0.0039,-0.0001,100.0,518.67,642.92,1594.1,1407.11,14.62,21.61,553.95,2388.06,9062.57,1.3,47.47,521.8,2388.08,8147.32,8.4078,0.03,394,2388,100.0,39.01,23.2236,73
453,99,0.0026,0.0002,100.0,518.67,642.38,1587.39,1407.24,14.62,21.61,553.96,2388.08,9063.01,1.3,47.52,521.46,2388.06,8145.1,8.4685,0.03,394,2388,100.0,38.74,23.3575,72
453,100,0.003,-0.0001,100.0,518.67,642.4,1591.55,1403.96,14.62,21.61,553.07,2388.09,9061.24,1.3,47.5,521.61,2388.06,8135.09,8.4411,0.03,392,2388,100.0,39.0,23.2119,71
453,101,0.002,-0.0002,100.0,518.67,642.57,1591.29,1414.44,14.62,21.61,553.65,2388.11,9067.2,1.3,47.5,522.0,2388.13,8139.36,8.4128,0.03,393,2388,100.0,38.83,23.2515,70
453,102,-0.004,0.0001,100.0,518.67,642.36,1594.76,1412.0,14.62,21.61,553.28,2388.1,9064.58,1.3,47.38,522.16,2388.09,8144.89,8.4473,0.03,393,2388,100.0,38.73,23.3084,69
453,103,0.0001,0.0005,100.0,518.67,642.97,1586.56,1398.17,14.62,21.61,553.51,2388.14,9063.12,1.3,47.37,521.54,2388.08,8138.13,8.4679,0.03,394,2388,100.0,38.97,23.4049,68
453,104,0.0023,-0.0004,100.0,518.67,642.58,1598.01,1406.49,14.62,21.61,552.78,2388.09,9055.91,1.3,47.51,521.14,2388.07,8141.72,8.4451,0.03,393,2388,100.0,38.81,23.3354,67
453,105,0.0019,0.0002,100.0,518.67,642.93,1584.42,1407.6,14.62,21.61,553.3,2388.08,9057.42,1.3,47.39,521.71,2388.07,8138.04,8.4462,0.03,393,2388,100.0,38.91,23.3403,66
453,106,0.0007,0.0,100.0,518.67,643.34,1583.53,1401.79,14.62,21.61,553.26,2388.06,9060.14,1.3,47.47,521.55,2388.08,8135.52,8.4136,0.03,392,2388,100.0,38.78,23.3507,65
453,107,-0.004,-0.0001,100.0,518.67,642.68,1597.4,1410.26,14.62,21.61,553.26,2388.08,9064.38,1.3,47.54,521.1,2388.1,8140.94,8.4503,0.03,393,2388,100.0,38.77,23.339,64
453,108,-0.0002,0.0001,100.0,518.67,642.37,1591.79,1407.55,14.62,21.61,554.04,2388.08,9059.07,1.3,47.39,521.35,2388.12,8140.65,8.4288,0.03,394,2388,100.0,39.01,23.2354,63
453,109,-0.0027,-0.0,100.0,518.67,642.47,1583.84,1402.02,14.62,21.61,554.44,2388.11,9055.06,1.3,47.49,521.34,2388.13,8145.18,8.4648,0.03,393,2388,100.0,38.88,23.2447,62
453,110,0.0013,-0.0,100.0,518.67,642.48,1590.19,1405.73,14.62,21.61,553.76,2388.12,9062.83,1.3,47.53,520.91,2388.06,8140.39,8.4207,0.03,392,2388,100.0,38.81,23.343,61
453,111,-0.0006,0.0,100.0,518.67,642.81,1588.12,1408.67,14.62,21.61,553.95,2388.13,9062.96,1.3,47.68,521.65,2388.12,8136.65,8.4437,0.03,395,2388,100.0,38.97,23.3364,60
453,112,0.0014,-0.0002,100.0,518.67,642.89,1589.39,1411.85,14.62,21.61,552.68,2388.09,9058.29,1.3,47.55,521.59,2388.1,8139.83,8.4663,0.03,394,2388,100.0,38.84,23.1535,59
453,113,0.0027,0.0002,100.0,518.67,642.63,1593.8,1411.58,14.62,21.61,552.93,2388.06,9059.37,1.3,47.55,521.45,2388.13,8142.43,8.459,0.03,393,2388,100.0,38.89,23.3175,58
453,114,-0.0023,0.0003,100.0,518.67,642.94,1578.2,1412.3,14.62,21.61,554.12,2388.09,9056.34,1.3,47.43,521.56,2388.1,8140.6,8.457,0.03,395,2388,100.0,38.92,23.2721,57
453,115,0.0019,-0.0001,100.0,518.67,642.44,1595.58,1403.59,14.62,21.61,553.13,2388.11,9059.51,1.3,47.52,521.98,2388.08,8137.27,8.4457,0.03,391,2388,100.0,38.77,23.2717,56
453,116,-0.0028,0.0001,100.0,518.67,642.56,1584.85,1408.0,14.62,21.61,553.86,2388.12,9064.85,1.3,47.61,521.55,2388.09,8141.38,8.4245,0.03,393,2388,100.0,38.79,23.1987,55
453,117,-0.0018,-0.0002,100.0,518.67,642.58,1593.17,1412.81,14.62,21.61,552.91,2388.13,9056.62,1.3,47.51,521.45,2388.16,8136.76,8.4396,0.03,394,2388,100.0,38.72,23.1498,54
453,118,-0.0007,0.0002,100.0,518.67,643.26,1595.15,1413.1,14.62,21.61,553.12,2388.14,9064.09,1.3,47.62,521.28,2388.09,8135.91,8.4546,0.03,392,2388,100.0,38.86,23.323,53
453,119,0.0011,-0.0001,100.0,518.67,642.69,1588.65,1416.16,14.62,21.61,553.67,2388.09,9059.27,1.3,47.44,520.59,2388.08,8140.55,8.4525,0.03,394,2388,100.0,38.82,23.2191,52
453,120,-0.0024,0.0005,100.0,518.67,642.79,1588.14,1404.12,14.62,21.61,553.81,2388.09,9058.72,1.3,47.6,521.34,2388.11,8135.04,8.4314,0.03,392,2388,100.0,38.78,23.2918,51
453,121,0.0028,-0.0001,100.0,518.67,642.9,1592.33,1410.77,14.62,21.61,553.16,2388.14,9060.75,1.3,47.56,521.56,2388.05,8138.07,8.4411,0.03,394,2388,100.0,38.85,23.3112,50
453,122,-0.003,-0.0005,100.0,518.67,643.08,1588.35,1419.36,14.62,21.61,553.36,2388.06,9063.93,1.3,47.52,521.23,2388.08,8135.75,8.4578,0.03,393,2388,100.0,38.83,23.2623,49
453,123,-0.0021,-0.0004,100.0,518.67,642.5,1598.82,1408.31,14.62,21.61,553.36,2388.14,9059.39,1.3,47.67,521.59,2388.15,8140.28,8.4616,0.03,395,2388,100.0,38.71,23.2139,48
453,124,-0.0002,-0.0001,100.0,518.67,642.5,1588.82,1405.82,14.62,21.61,553.45,2388.12,9056.4,1.3,47.43,521.09,2388.14,8138.63,8.43,0.03,393,2388,100.0,38.71,23.1963,47
453,125,-0.0017,-0.0004,100.0,518.67,643.0,1596.85,1409.93,14.62,21.61,553.16,2388.15,9056.65,1.3,47.53,521.52,2388.1,8135.95,8.4388,0.03,392,2388,100.0,38.75,23.1991,46
453,126,0.0009,-0.0004,100.0,518.67,643.04,1587.5,1405.82,14.62,21.61,553.53,2388.13,9062.91,1.3,47.64,521.28,2388.11,8138.71,8.4384,0.03,395,2388,100.0,38.7,23.3043,45
453,127,-0.0004,0.0005,100.0,518.67,642.91,1591.07,1407.49,14.62,21.61,553.16,2388.14,9062.27,1.3,47.63,521.08,2388.19,8134.4,8.4185,0.03,394,2388,100.0,38.59,23.3063,44
453,128,-0.0019,-0.0004,100.0,518.67,642.28,1589.82,1409.61,14.62,21.61,552.76,2388.1,9062.1,1.3,47.61,522.21,2388.14,8136.86,8.4508,0.03,393,2388,100.0,38.73,23.2986,43
453,129,-0.0012,-0.0002,100.0,518.67,643.58,1594.13,1407.11,14.62,21.61,553.35,2388.11,9055.3,1.3,47.78,521.06,2388.14,8140.21,8.4629,0.03,394,2388,100.0,38.71,23.3218,42
453,130,0.0004,0.0002,100.0,518.67,642.65,1591.71,1407.94,14.62,21.61,552.76,2388.11,9064.67,1.3,47.49,521.63,2388.14,8137.45,8.4624,0.03,393,2388,100.0,38.77,23.2899,41
453,131,-0.0003,0.0002,100.0,518.67,642.89,1588.51,1413.67,14.62,21.61,553.46,2388.08,9053.8,1.3,47.65,521.05,2388.12,8136.87,8.4277,0.03,393,2388,100.0,38.74,23.3902,40
453,132,-0.0015,-0.0003,100.0,518.67,642.95,1590.17,1415.01,14.62,21.61,552.64,2388.13,9061.81,1.3,47.66,521.44,2388.13,8135.56,8.459,0.03,395,2388,100.0,38.71,23.1116,39
453,133,-0.0023,0.0003,100.0,518.67,643.19,1587.3,1411.41,14.62,21.61,553.33,2388.2,9063.88,1.3,47.5,521.18,2388.13,8135.46,8.478,0.03,394,2388,100.0,38.78,23.3331,38
453,134,0.0008,0.0004,100.0,518.67,643.12,1587.92,1414.09,14.62,21.61,552.57,2388.1,9057.07,1.3,47.87,520.64,2388.16,8136.35,8.4814,0.03,394,2388,100.0,38.66,23.2346,37
453,135,0.0027,0.0001,100.0,518.67,642.99,1593.91,1418.29,14.62,21.61,552.97,2388.17,9051.83,1.3,47.74,521.08,2388.12,8134.24,8.4746,0.03,393,2388,100.0,38.76,23.3046,36
453,136,0.0004,-0.0001,100.0,518.67,643.1,1597.77,1411.12,14.62,21.61,552.55,2388.16,9063.18,1.3,47.72,521.0,2388.14,8135.56,8.5064,0.03,394,2388,100.0,38.81,23.2075,35
453,137,0.0012,-0.0005,100.0,518.67,642.87,1597.07,1419.91,14.62,21.61,553.16,2388.19,9055.32,1.3,47.63,520.45,2388.13,8133.89,8.465,0.03,394,2388,100.0,38.82,23.2428,34
453,138,0.001,-0.0001,100.0,518.67,643.24,1591.56,1421.1,14.62,21.61,553.64,2388.2,9059.84,1.3,47.65,521.33,2388.15,8135.17,8.4885,0.03,395,2388,100.0,38.57,23.1929,33
453,139,0.0016,0.0004,100.0,518.67,643.02,1592.74,1409.07,14.62,21.61,553.08,2388.18,9056.52,1.3,47.65,520.68,2388.16,8136.82,8.4885,0.03,394,2388,100.0,38.71,23.2391,32
453,140,-0.0013,0.0001,100.0,518.67,643.03,1595.1,1413.95,14.62,21.61,552.69,2388.16,9052.91,1.3,47.67,521.22,2388.12,8131.75,8.4897,0.03,394,2388,100.0,38.63,23.2088,31
453,141,0.0006,0.0001,100.0,518.67,642.66,1594.13,1419.36,14.62,21.61,552.53,2388.16,9059.14,1.3,47.7,520.24,2388.18,8132.69,8.4454,0.03,394,2388,100.0,38.88,23.1847,30
453,142,-0.0032,0.0001,100.0,518.67,642.81,1592.27,1406.88,14.62,21.61,552.45,2388.15,9052.52,1.3,47.95,521.01,2388.15,8135.54,8.4908,0.03,393,2388,100.0,38.71,23.1957,29
453,143,0.001,-0.0003,100.0,518.67,643.25,1590.39,1413.82,14.62,21.61,552.4,2388.12,9056.91,1.3,47.68,520.84,2388.2,8129.6,8.4593,0.03,395,2388,100.0,38.69,23.3036,28
453,144,-0.0006,-0.0003,100.0,518.67,642.6,1594.62,1412.5,14.62,21.61,552.87,2388.09,9060.47,1.3,47.57,521.2,2388.16,8129.23,8.4625,0.03,395,2388,100.0,38.75,23.119,27
453,145,-0.0002,-0.0005,100.0,518.67,643.05,1592.87,1418.44,14.62,21.61,552.4,2388.14,9055.5,1.3,47.78,520.93,2388.16,8134.91,8.486,0.03,394,2388,100.0,38.71,23.1292,26
453,146,0.0023,0.0001,100.0,518.67,643.05,1596.68,1423.73,14.62,21.61,552.49,2388.17,9052.4,1.3,47.84,520.69,2388.23,8132.48,8.4738,0.03,395,2388,100.0,38.66,23.1331,25
453,147,0.0019,0.0001,100.0,518.67,642.86,1587.97,1418.85,14.62,21.61,552.36,2388.17,9045.25,1.3,47.96,521.09,2388.19,8135.44,8.45,0.03,395,2388,100.0,38.63,23.1984,24
453,148,0.0034,0.0003,100.0,518.67,642.71,1600.49,1414.94,14.62,21.61,552.36,2388.21,9055.15,1.3,47.93,520.3,2388.2,8128.51,8.4761,0.03,394,2388,100.0,38.47,23.1468,23
453,149,-0.0004,-0.0001,100.0,518.67,642.94,1593.65,1420.49,14.62,21.61,552.93,2388.2,9058.95,1.3,47.87,520.55,2388.24,8133.52,8.4894,0.03,394,2388,100.0,38.52,23.1701,22
453,150,-0.004,-0.0004,100.0,518.67,643.06,1596.0,1411.97,14.62,21.61,551.64,2388.22,9053.09,1.3,47.95,521.05,2388.22,8124.8,8.4765,0.03,395,2388,100.0,38.61,23.1887,21
453,151,-0.0011,-0.0001,100.0,518.67,642.79,1595.99,1415.13,14.62,21.61,551.69,2388.21,9056.0,1.3,47.84,520.46,2388.22,8126.76,8.4733,0.03,395,2388,100.0,38.38,23.1289,20
453,152,0.0005,-0.0004,100.0,518.67,643.63,1596.73,1419.67,14.62,21.61,552.85,2388.24,9051.05,1.3,47.99,520.32,2388.2,8124.14,8.4947,0.03,395,2388,100.0,38.7,23.0775,19
453,153,-0.0013,-0.0003,100.0,518.67,643.57,1602.33,1417.43,14.62,21.61,552.25,2388.23,9049.19,1.3,47.84,520.43,2388.2,8125.74,8.4839,0.03,397,2388,100.0,38.49,23.0728,18
453,154,0.0004,0.0002,100.0,518.67,643.38,1605.02,1427.44,14.62,21.61,552.14,2388.22,9049.05,1.3,47.93,520.39,2388.25,8129.9,8.4879,0.03,395,2388,100.0,38.54,23.1691,17
453,155,-0.0046,0.0003,100.0,518.67,643.56,1587.65,1424.57,14.62,21.61,552.29,2388.19,9060.01,1.3,47.79,520.1,2388.23,8128.67,8.4527,0.03,395,2388,100.0,38.49,23.0903,16
453,156,-0.0002,0.0001,100.0,518.67,643.23,1592.91,1426.63,14.62,21.61,551.84,2388.16,9048.57,1.3,47.72,520.54,2388.25,8128.55,8.4849,0.03,395,2388,100.0,38.54,23.0523,15
453,157,0.0006,-0.0004,100.0,518.67,643.46,1606.06,1417.31,14.62,21.61,551.96,2388.21,9056.54,1.3,47.97,519.76,2388.26,8128.4,8.4786,0.03,393,2388,100.0,38.49,23.11,14
453,158,0.002,-0.0001,100.0,518.67,643.09,1592.98,1416.93,14.62,21.61,552.1,2388.22,9052.37,1.3,48.01,520.14,2388.24,8129.14,8.5018,0.03,395,2388,100.0,38.61,23.1806,13
453,159,-0.0017,-0.0002,100.0,518.67,643.15,1592.98,1421.03,14.62,21.61,552.28,2388.26,9050.58,1.3,48.04,520.07,2388.2,8121.06,8.4987,0.03,396,2388,100.0,38.73,23.1724,12
453,160,-0.0011,0.0005,100.0,518.67,643.28,1606.81,1426.66,14.62,21.61,551.78,2388.21,9054.75,1.3,48.03,520.27,2388.24,8133.66,8.5093,0.03,396,2388,100.0,38.72,23.1418,11
453,161,0.0009,-0.0004,100.0,518.67,643.49,1595.84,1425.12,14.62,21.61,551.91,2388.21,9049.99,1.3,47.82,520.45,2388.19,8122.81,8.4942,0.03,395,2388,100.0,38.34,23.1441,10
453,162,-0.0016,0.0,100.0,518.67,643.45,1587.45,1432.66,14.62,21.61,551.56,2388.24,9044.76,1.3,48.04,519.82,2388.27,8125.95,8.5179,0.03,395,2388,100.0,38.49,22.975,9
453,163,0.0013,-0.0003,100.0,518.67,643.15,1601.36,1425.24,14.62,21.61,551.85,2388.31,9048.92,1.3,47.95,520.08,2388.23,8128.89,8.4787,0.03,395,2388,100.0,38.66,23.1938,8
453,164,-0.0001,0.0005,100.0,518.67,643.89,1596.09,1424.11,14.62,21.61,551.84,2388.26,9050.87,1.3,48.17,519.9,2388.26,8121.25,8.5316,0.03,395,2388,100.0,38.61,23.2103,7
453,165,0.0011,-0.0004,100.0,518.67,643.16,1596.17,1426.65,14.62,21.61,551.85,2388.28,9046.19,1.3,48.16,520.09,2388.26,8127.04,8.499,0.03,397,2388,100.0,38.58,23.1157,6
453,166,0.0013,0.0004,100.0,518.67,643.9,1599.94,1426.77,14.62,21.61,552.36,2388.24,9050.77,1.3,48.03,519.69,2388.22,8118.76,8.4875,0.03,396,2388,100.0,38.52,23.1377,5
453,167,-0.0026,-0.0003,100.0,518.67,643.09,1601.53,1430.98,14.62,21.61,552.12,2388.24,9045.39,1.3,48.33,520.61,2388.25,8119.1,8.4953,0.03,396,2388,100.0,38.51,23.1559,4
453,168,0.0005,-0.0002,100.0,518.67,644.15,1600.2,1424.54,14.62,21.61,551.4,2388.29,9044.86,1.3,48.18,519.97,2388.26,8122.42,8.5427,0.03,396,2388,100.0,38.31,23.0769,3
453,169,0.0015,0.0004,100.0,518.67,643.58,1602.77,1431.61,14.62,21.61,551.3,2388.24,9043.57,1.3,48.18,519.66,2388.28,8121.34,8.4975,0.03,396,2388,100.0,38.49,23.0852,2
453,170,0.0011,0.0003,100.0,518.67,644.45,1598.88,1426.97,14.62,21.61,551.17,2388.3,9044.36,1.3,48.11,520.13,2388.26,8117.31,8.5317,0.03,396,2388,100.0,38.57,23.1072,1
453,171,0.0013,-0.0002,100.0,518.67,643.84,1599.94,1433.34,14.62,21.61,551.31,2388.26,9044.28,1.3,48.23,518.31,2388.3,8115.32,8.5291,0.03,396,2388,100.0,38.38,22.9597,0
454,1,0.002,-0.0001,100.0,518.67,642.14,1581.31,1399.02,14.62,21.6,557.2,2388.1,9058.47,1.3,47.36,524.46,2388.11,8144.42,8.3646,0.03,393,2388,100.0,39.24,23.4823,391
454,2,0.0023,-0.0005,100.0,518.67,641.96,1580.56,1405.09,14.62,21.6,556.31,2388.03,9064.9,1.3,47.4,525.12,2388.07,8146.06,8.3823,0.03,390,2388,100.0,39.26,23.4492,390
454,3,-0.0003,-0.0001,100.0,518.67,642.47,1585.39,1393.83,14.62,21.6,555.76,2388.07,9068.09,1.3,47.16,524.92,2388.06,8142.92,8.3873,0.03,392,2388,100.0,39.2,23.4152,389
454,4,-0.0037,0.0003,100.0,518.67,642.25,1588.72,1399.79,14.62,21.6,557.47,2388.09,9067.62,1.3,47.33,524.94,2388.08,8140.61,8.349,0.03,394,2388,100.0,39.24,23.631,388
454,5,-0.0012,0.0003,100.0,518.67,641.78,1590.84,1404.72,14.62,21.61,557.04,2388.13,9067.69,1.3,47.41,525.38,2388.05,8147.54,8.3486,0.03,392,2388,100.0,39.17,23.4768,387
454,6,-0.0004,0.0001,100.0,518.67,642.22,1583.09,1400.84,14.62,21.6,556.78,2388.07,9061.13,1.3,47.27,525.87,2388.13,8147.57,8.3463,0.03,392,2388,100.0,39.19,23.483,386
454,7,-0.0023,-0.0003,100.0,518.67,642.05,1581.46,1406.73,14.62,21.6,556.93,2388.06,9061.67,1.3,47.22,524.72,2388.11,8145.87,8.3576,0.03,392,2388,100.0,39.17,23.6046,385
454,8,-0.001,-0.0003,100.0,518.67,642.3,1583.33,1402.94,14.62,21.6,556.76,2388.06,9062.55,1.3,47.26,524.65,2388.08,8141.87,8.3746,0.03,392,2388,100.0,39.05,23.5161,384
454,9,-0.0016,0.0001,100.0,518.67,641.82,1581.27,1398.76,14.62,21.6,557.43,2388.06,9061.26,1.3,47.2,525.18,2388.11,8141.74,8.365,0.03,391,2388,100.0,39.2,23.5893,383
454,10,0.0019,-0.0004,100.0,518.67,642.5,1590.91,1401.47,14.62,21.6,557.09,2388.07,9067.79,1.3,47.21,525.06,2388.05,8146.39,8.3497,0.03,390,2388,100.0,39.09,23.5343,382
454,11,-0.0025,-0.0002,100.0,518.67,642.1,1591.3,1392.75,14.62,21.6,556.9,2388.12,9063.25,1.3,47.37,524.98,2388.05,8147.18,8.2976,0.03,393,2388,100.0,39.36,23.4568,381
454,12,-0.0001,-0.0003,100.0,518.67,642.46,1586.59,1403.04,14.62,21.6,557.34,2388.09,9067.1,1.3,47.28,524.7,2388.12,8145.3,8.3605,0.03,392,2388,100.0,39.16,23.5599,380
454,13,0.0023,-0.0005,100.0,518.67,641.82,1584.29,1399.89,14.62,21.6,557.08,2388.15,9066.46,1.3,47.33,525.09,2388.13,8144.59,8.36,0.03,391,2388,100.0,39.35,23.5272,379
454,14,0.0011,-0.0005,100.0,518.67,642.18,1578.18,1393.64,14.62,21.6,557.01,2388.07,9056.85,1.3,47.41,525.01,2388.09,8145.29,8.354,0.03,392,2388,100.0,39.22,23.5903,378
454,15,-0.0022,0.0004,100.0,518.67,642.61,1586.15,1404.04,14.62,21.61,558.38,2388.12,9071.15,1.3,47.51,524.67,2388.07,8144.47,8.3994,0.03,393,2388,100.0,38.98,23.4688,377
454,16,-0.0036,0.0002,100.0,518.67,642.62,1579.33,1398.09,14.62,21.61,556.51,2388.02,9069.07,1.3,47.28,524.82,2388.11,8146.43,8.3515,0.03,390,2388,100.0,39.02,23.4387,376
454,17,0.0013,-0.0003,100.0,518.67,641.98,1584.37,1406.59,14.62,21.6,556.52,2388.09,9062.52,1.3,47.29,524.98,2388.03,8146.61,8.3325,0.03,392,2388,100.0,39.07,23.4293,375
454,18,0.0016,0.0002,100.0,518.67,642.13,1583.81,1398.39,14.62,21.61,558.35,2388.14,9063.4,1.3,47.41,525.23,2388.13,8140.64,8.3506,0.03,392,2388,100.0,39.21,23.5753,374
454,19,-0.0037,-0.0003,100.0,518.67,642.37,1584.35,1392.47,14.62,21.61,556.76,2388.05,9066.06,1.3,47.42,524.82,2388.11,8145.34,8.3644,0.03,392,2388,100.0,39.02,23.544,373
454,20,-0.0015,-0.0004,100.0,518.67,642.16,1587.6,1399.1,14.62,21.6,556.77,2388.09,9063.08,1.3,47.27,525.44,2388.1,8144.41,8.3702,0.03,393,2388,100.0,39.06,23.3956,372
454,21,-0.0023,0.0002,100.0,518.67,642.03,1581.97,1399.01,14.62,21.6,556.94,2388.07,9061.69,1.3,47.03,525.03,2388.04,8140.18,8.3956,0.03,392,2388,100.0,39.13,23.4559,371
454,22,-0.0025,-0.0004,100.0,518.67,641.4,1583.79,1398.77,14.62,21.6,556.3,2388.07,9067.46,1.3,47.37,524.81,2388.08,8146.75,8.3273,0.03,390,2388,100.0,39.2,23.5308,370
454,23,0.0033,0.0002,100.0,518.67,642.49,1584.42,1399.57,14.62,21.6,556.78,2388.13,9067.98,1.3,47.19,524.71,2388.09,8143.14,8.3696,0.03,393,2388,100.0,39.26,23.5554,369
454,24,-0.0009,-0.0,100.0,518.67,642.81,1580.19,1397.77,14.62,21.61,557.59,2388.09,9061.31,1.31,47.36,525.25,2388.1,8145.04,8.3753,0.03,393,2388,100.0,39.16,23.5129,368
454,25,-0.0002,-0.0005,100.0,518.67,642.26,1586.88,1400.1,14.62,21.6,557.72,2388.15,9053.64,1.3,47.19,524.46,2388.1,8143.79,8.4173,0.03,392,2388,100.0,39.03,23.4668,367
454,26,0.0004,-0.0002,100.0,518.67,642.07,1589.13,1399.85,14.62,21.6,556.85,2388.08,9061.79,1.3,47.23,525.4,2388.09,8145.82,8.3675,0.03,392,2388,100.0,39.22,23.5648,366
454,27,0.004,0.0004,100.0,518.67,642.44,1588.11,1400.61,14.62,21.6,556.26,2388.03,9068.4,1.3,47.24,525.35,2388.12,8143.09,8.3497,0.03,392,2388,100.0,39.14,23.5481,365
454,28,0.0011,-0.0004,100.0,518.67,642.47,1584.01,1400.37,14.62,21.61,557.99,2388.11,9070.39,1.3,47.26,525.11,2388.11,8144.47,8.3782,0.03,391,2388,100.0,39.23,23.6057,364
454,29,0.0003,-0.0003,100.0,518.67,642.78,1584.51,1396.64,14.62,21.6,556.82,2388.07,9060.62,1.3,47.22,524.38,2388.09,8145.22,8.3546,0.03,392,2388,100.0,39.13,23.519,363
454,30,0.0003,-0.0004,100.0,518.67,642.38,1587.4,1397.65,14.62,21.61,558.51,2388.07,9066.88,1.3,47.34,525.28,2388.05,8144.71,8.3618,0.03,392,2388,100.0,39.06,23.5006,362
454,31,0.0022,-0.0,100.0,518.67,641.92,1588.95,1402.86,14.62,21.6,557.43,2388.08,9061.41,1.3,47.21,525.1,2388.03,8142.56,8.38,0.03,390,2388,100.0,39.01,23.6016,361
454,32,-0.0004,0.0001,100.0,518.67,642.28,1581.58,1401.86,14.62,21.61,556.55,2388.12,9062.65,1.3,47.34,524.5,2388.09,8142.39,8.3742,0.03,392,2388,100.0,39.19,23.4753,360
454,33,-0.0005,-0.0004,100.0,518.67,641.86,1587.38,1400.22,14.62,21.6,556.75,2388.11,9065.9,1.3,47.08,524.6,2388.04,8143.68,8.3351,0.03,392,2388,100.0,39.04,23.5772,359
454,34,-0.0052,-0.0004,100.0,518.67,642.39,1588.29,1399.88,14.62,21.6,556.89,2388.07,9067.86,1.3,47.23,525.25,2388.11,8142.59,8.367,0.03,392,2388,100.0,39.17,23.5056,358
454,35,0.0006,-0.0002,100.0,518.67,642.16,1585.18,1396.97,14.62,21.61,557.62,2388.06,9065.41,1.3,47.21,524.98,2388.08,8143.03,8.3674,0.03,393,2388,100.0,39.31,23.5344,357
454,36,-0.0019,0.0004,100.0,518.67,642.45,1587.27,1393.46,14.62,21.6,557.57,2388.1,9063.59,1.3,47.35,525.06,2388.08,8146.72,8.3861,0.03,394,2388,100.0,39.24,23.4025,356
454,37,-0.0007,-0.0002,100.0,518.67,642.16,1590.67,1394.94,14.62,21.6,557.43,2388.09,9063.17,1.3,47.56,525.1,2388.11,8146.08,8.3736,0.03,392,2388,100.0,39.11,23.4446,355
454,38,0.0033,-0.0001,100.0,518.67,642.43,1579.53,1398.95,14.62,21.61,557.9,2388.1,9067.29,1.3,47.49,524.54,2388.07,8151.15,8.3539,0.03,392,2388,100.0,39.07,23.5494,354
454,39,-0.0007,0.0002,100.0,518.67,642.31,1586.1,1408.5,14.62,21.61,557.05,2388.12,9065.22,1.3,47.41,524.81,2388.1,8145.1,8.3934,0.03,393,2388,100.0,39.32,23.6361,353
454,40,0.0006,0.0004,100.0,518.67,642.13,1594.92,1399.55,14.62,21.6,558.05,2388.09,9065.45,1.3,47.23,524.93,2388.06,8140.76,8.3646,0.03,392,2388,100.0,39.22,23.4854,352
454,41,0.0003,-0.0005,100.0,518.67,642.43,1582.05,1402.56,14.62,21.6,556.81,2388.08,9062.2,1.3,47.41,525.04,2388.1,8146.88,8.3794,0.03,392,2388,100.0,39.2,23.5216,351
454,42,-0.003,-0.0001,100.0,518.67,642.19,1581.53,1403.35,14.62,21.61,557.07,2388.08,9064.39,1.3,47.39,524.68,2388.09,8150.78,8.3552,0.03,392,2388,100.0,39.25,23.5501,350
454,43,0.0003,0.0003,100.0,518.67,642.42,1582.79,1400.98,14.62,21.6,557.88,2388.12,9062.49,1.3,47.25,524.98,2388.12,8147.56,8.3816,0.03,392,2388,100.0,39.04,23.4698,349
454,44,-0.0033,-0.0001,100.0,518.67,642.07,1584.93,1393.84,14.62,21.61,556.83,2388.06,9056.95,1.3,47.32,524.75,2388.09,8147.72,8.3868,0.03,394,2388,100.0,39.33,23.4933,348
